"Jahr","Studie","Label","Wert","UKI","OKI","Fallzahl","var","Geschlecht","Bildung","Altersgruppe","Region","Fallzahl_gesamt","typ","stand","var_label","Indikator","Kennzahl","Standardisierung","Achsenbeschriftung","cut","Farbcode","Legende"
2022,"GEDA2022_T1-T13","Ja",29.69,26.83,32.71,531,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Baden-Württemberg",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[28.2,31.4]","1","28.2-31.4"
2022,"GEDA2022_T1-T13","Ja",28.38,25.86,31.04,635,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Bayern",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[28.2,31.4]","1","28.2-31.4"
2022,"GEDA2022_T1-T13","Ja",28.87,19.39,40.65,48,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Saarland",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[28.2,31.4]","1","28.2-31.4"
2022,"GEDA2022_T1-T13","Ja",39.76,35.08,44.64,336,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Berlin",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(37.7,40.9]","4","37.7-40.9"
2022,"GEDA2022_T1-T13","Ja",36.87,30.98,43.19,163,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(34.5,37.7]","3","34.5-37.7"
2022,"GEDA2022_T1-T13","Ja",31,24,38.98,92,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[28.2,31.4]","1","28.2-31.4"
2022,"GEDA2022_T1-T13","Ja",32.16,27.65,37.04,224,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Sachsen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(31.4,34.5]","2","31.4-34.5"
2022,"GEDA2022_T1-T13","Ja",37.35,30.65,44.59,113,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(34.5,37.7]","3","34.5-37.7"
2022,"GEDA2022_T1-T13","Ja",34.82,28.71,41.48,130,"RCstat_k3","Männlich","Gesamt","Alle Altersgruppen","Thüringen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(34.5,37.7]","3","34.5-37.7"
2022,"GEDA2022_T1-T13","Ja",25.3,20.84,30.34,149,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Schleswig-Holstein",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(23.6,26.3]","3","23.6-26.3"
2022,"GEDA2022_T1-T13","Ja",31.56,25.62,38.18,135,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(28.9,31.6]","5","28.9-31.6"
2022,"GEDA2022_T1-T13","Ja",23.65,20.8,26.76,416,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Niedersachsen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(23.6,26.3]","3","23.6-26.3"
2022,"GEDA2022_T1-T13","Ja",18.31,11.29,28.3,34,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Bremen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[18.3,21]","1","18.3-21.0"
2022,"GEDA2022_T1-T13","Ja",25.23,23.17,27.41,915,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(23.6,26.3]","3","23.6-26.3"
2022,"GEDA2022_T1-T13","Ja",24.56,21.36,28.06,314,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Hessen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(23.6,26.3]","3","23.6-26.3"
2022,"GEDA2022_T1-T13","Ja",22.66,19.17,26.59,220,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(21,23.6]","2","21.0-23.6"
2022,"GEDA2022_T1-T13","Ja",20.45,18.21,22.88,484,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Baden-Württemberg",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[18.3,21]","1","18.3-21.0"
2022,"GEDA2022_T1-T13","Ja",21.06,19,23.28,622,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Bayern",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(21,23.6]","2","21.0-23.6"
2022,"GEDA2022_T1-T13","Ja",31.49,23.09,41.3,51,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Saarland",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(28.9,31.6]","5","28.9-31.6"
2022,"GEDA2022_T1-T13","Ja",28.58,24.72,32.78,283,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Berlin",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(26.3,28.9]","4","26.3-28.9"
2022,"GEDA2022_T1-T13","Ja",27.65,22.65,33.26,160,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(26.3,28.9]","4","26.3-28.9"
2022,"GEDA2022_T1-T13","Ja",25.48,19.42,32.68,93,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(23.6,26.3]","3","23.6-26.3"
2022,"GEDA2022_T1-T13","Ja",19.06,15.73,22.91,179,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Sachsen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","[18.3,21]","1","18.3-21.0"
2022,"GEDA2022_T1-T13","Ja",27.11,21.7,33.29,111,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(26.3,28.9]","4","26.3-28.9"
2022,"GEDA2022_T1-T13","Ja",29.67,23.88,36.21,118,"RCstat_k3","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",45069,"Kat",0,"Aktuell Raucher","Rauchen",NA,"beobachtet","Anteil der Erwachsenen in %","(28.9,31.6]","5","28.9-31.6"
2002,"GSTel03","Ja",36.33,28.86,44.51,106,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(35,38.8]","4","35.0-38.8"
2002,"GSTel03","Ja",31.87,22.93,42.38,79,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",33.82,29.53,38.4,283,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",42.62,29.85,56.46,34,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(38.8,42.6]","5","38.8-42.6"
2002,"GSTel03","Ja",32.48,29.46,35.65,593,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",29.88,24.85,35.44,232,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,31.2]","2","27.5-31.2"
2002,"GSTel03","Ja",31.92,25.6,38.98,149,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",29.22,25.52,33.22,317,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,31.2]","2","27.5-31.2"
2002,"GSTel03","Ja",26.94,23.82,30.32,412,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[23.7,27.5]","1","23.7-27.5"
2002,"GSTel03","Ja",29.49,17.88,44.55,28,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,31.2]","2","27.5-31.2"
2002,"GSTel03","Ja",37.25,30.28,44.79,150,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(35,38.8]","4","35.0-38.8"
2002,"GSTel03","Ja",23.67,17.11,31.77,71,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[23.7,27.5]","1","23.7-27.5"
2002,"GSTel03","Ja",31.77,20.92,45.03,47,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",28.96,23.08,35.65,105,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,31.2]","2","27.5-31.2"
2002,"GSTel03","Ja",33.44,25.44,42.53,77,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2002,"GSTel03","Ja",33.27,25.27,42.37,75,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",8154,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,35]","3","31.2-35.0"
2006,"GSTel06","Ja",33.4,25.91,41.83,74,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33.1,35.7]","4","33.1-35.7"
2006,"GSTel06","Ja",25.3,17.42,35.23,42,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[25.3,27.9]","1","25.3-27.9"
2006,"GSTel06","Ja",28.93,24.77,33.46,184,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",26.93,14.76,43.96,15,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[25.3,27.9]","1","25.3-27.9"
2006,"GSTel06","Ja",30.73,27.76,33.88,436,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(30.5,33.1]","3","30.5-33.1"
2006,"GSTel06","Ja",29.35,24.06,35.27,133,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",29.37,23.39,36.15,96,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",28.15,23.92,32.82,202,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",28.04,24.5,31.89,245,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",33.95,21.91,48.5,20,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33.1,35.7]","4","33.1-35.7"
2006,"GSTel06","Ja",29.33,23.31,36.18,102,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,30.5]","2","27.9-30.5"
2006,"GSTel06","Ja",26.98,20.01,35.3,61,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[25.3,27.9]","1","25.3-27.9"
2006,"GSTel06","Ja",38.34,27.81,50.1,42,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(35.7,38.3]","5","35.7-38.3"
2006,"GSTel06","Ja",30.55,23.15,39.11,73,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(30.5,33.1]","3","30.5-33.1"
2006,"GSTel06","Ja",27.02,18.34,37.92,36,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[25.3,27.9]","1","25.3-27.9"
2006,"GSTel06","Ja",35.39,25.03,47.34,49,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",5532,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33.1,35.7]","4","33.1-35.7"
2009,"GEDA09","Ja",27.76,23.66,32.27,237,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",26.55,21.53,32.25,135,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",28.59,26,31.33,620,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",23.09,16.3,31.65,59,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[20.2,23.1]","1","20.2-23.1"
2009,"GEDA09","Ja",31.2,29.37,33.1,1525,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(29,31.9]","4","29.0-31.9"
2009,"GEDA09","Ja",29.76,26.79,32.91,490,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(29,31.9]","4","29.0-31.9"
2009,"GEDA09","Ja",30.04,26.29,34.07,317,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(29,31.9]","4","29.0-31.9"
2009,"GEDA09","Ja",26.51,24.15,29.01,679,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",26.8,24.72,28.98,902,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",25.76,19.21,33.61,74,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(23.1,26]","2","23.1-26.0"
2009,"GEDA09","Ja",34.87,30.77,39.22,346,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.9,34.9]","5","31.9-34.9"
2009,"GEDA09","Ja",26.38,22.09,31.17,190,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",24.11,19.28,29.71,104,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(23.1,26]","2","23.1-26.0"
2009,"GEDA09","Ja",25.24,21.72,29.12,259,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(23.1,26]","2","23.1-26.0"
2009,"GEDA09","Ja",26.72,22.12,31.9,135,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(26,29]","3","26.0-29.0"
2009,"GEDA09","Ja",20.16,16.54,24.35,141,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",21215,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[20.2,23.1]","1","20.2-23.1"
2010,"GEDA10","Ja",28.87,24.92,33.16,242,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,30.2]","3","27.5-30.2"
2010,"GEDA10","Ja",35.47,29.95,41.42,180,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33,35.7]","5","33.0-35.7"
2010,"GEDA10","Ja",27.32,24.9,29.88,625,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2010,"GEDA10","Ja",35.72,26.15,46.58,52,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33,35.7]","5","33.0-35.7"
2010,"GEDA10","Ja",31.12,29.29,33,1486,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(30.2,33]","4","30.2-33.0"
2010,"GEDA10","Ja",29.69,26.84,32.7,522,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,30.2]","3","27.5-30.2"
2010,"GEDA10","Ja",27.61,24.14,31.37,298,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,30.2]","3","27.5-30.2"
2010,"GEDA10","Ja",27.43,25.17,29.82,738,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Baden-Württemberg",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2010,"GEDA10","Ja",26.19,24.28,28.2,948,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bayern",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2010,"GEDA10","Ja",31,22.88,40.49,57,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Saarland",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(30.2,33]","4","30.2-33.0"
2010,"GEDA10","Ja",33.95,29.92,38.22,312,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Berlin",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(33,35.7]","5","33.0-35.7"
2010,"GEDA10","Ja",27.4,23.43,31.77,196,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2010,"GEDA10","Ja",28.08,22.81,34.03,101,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Mecklenburg-Vorpommern",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.5,30.2]","3","27.5-30.2"
2010,"GEDA10","Ja",22.03,18.9,25.5,224,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","[22,24.8]","1","22.0-24.8"
2010,"GEDA10","Ja",26.27,21.92,31.13,149,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Sachsen-Anhalt",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2010,"GEDA10","Ja",27.48,22.87,32.62,155,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",22018,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.8,27.5]","2","24.8-27.5"
2012,"GEDA12","Ja",30.88,25.15,37.26,150,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Schleswig-Holstein",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,31.2]","3","27.9-31.2"
2012,"GEDA12","Ja",32.4,24.96,40.84,102,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(31.2,34.6]","4","31.2-34.6"
2012,"GEDA12","Ja",26.03,23.07,29.24,382,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Niedersachsen",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.5,27.9]","2","24.5-27.9"
2012,"GEDA12","Ja",37.95,26.27,51.23,38,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Bremen",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(34.6,38]","5","34.6-38.0"
2012,"GEDA12","Ja",28.36,25.81,31.07,675,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Nordrhein-Westfalen",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(27.9,31.2]","3","27.9-31.2"
2012,"GEDA12","Ja",25.83,22.9,28.99,382,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Hessen",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.5,27.9]","2","24.5-27.9"
2012,"GEDA12","Ja",26.5,22.58,30.83,239,"RCstat_k3","Gesamt","Gesamt","Alle Altersgruppen","Rheinland-Pfalz",19265,"Kat",1,"Aktuell Raucher","Rauchen",NA,"altersstandardisiert","Anteil der Erwachsenen in %","(24.5,27.9]","2","24.5-27.9"
